Name;Station;Time;Precipitation;Air temperature;Maximum mean wind speed;Weather
Bergen - Florida;SN50540;30.01.2023 11:00;0.1;2.9;12.4;-
Bergen - Florida;SN50540;30.01.2023 12:00;0.1;3.4;12.6;-
Bergen - Florida;SN50540;30.01.2023 13:00;0;4.1;10.1;3
Bergen - Florida;SN50540;30.01.2023 14:00;0;3.9;10.2;-
Bergen - Florida;SN50540;30.01.2023 15:00;0.1;2.2;9.7;-
Bergen - Florida;SN50540;30.01.2023 16:00;0.2;3.2;9;3
Bergen - Florida;SN50540;30.01.2023 17:00;0.2;2.3;10.2;-
Bergen - Florida;SN50540;30.01.2023 18:00;0.4;2.8;10.3;-
Bergen - Florida;SN50540;30.01.2023 19:00;0.6;1.4;10.1;4
Bergen - Florida;SN50540;30.01.2023 20:00;0.4;1.3;8.4;-
Bergen - Florida;SN50540;30.01.2023 21:00;0;1.3;5.3;-
Bergen - Florida;SN50540;30.01.2023 22:00;0;0.8;3.5;3
Bergen - Florida;SN50540;30.01.2023 23:00;0;0.8;2.2;-
Bergen - Florida;SN50540;31.01.2023 00:00;0;0.7;2.8;-
Bergen - Florida;SN50540;31.01.2023 01:00;0;1.1;4.1;-
Bergen - Florida;SN50540;31.01.2023 02:00;0;1;4.1;-
Bergen - Florida;SN50540;31.01.2023 03:00;0;0.8;3.7;-
Bergen - Florida;SN50540;31.01.2023 04:00;0;1.3;4.2;-
Bergen - Florida;SN50540;31.01.2023 05:00;0.2;0.9;4.7;-
Bergen - Florida;SN50540;31.01.2023 06:00;0.1;0.9;5.1;-
Bergen - Florida;SN50540;31.01.2023 07:00;0.6;1.2;6.7;12
Bergen - Florida;SN50540;31.01.2023 08:00;0.1;1.6;8.9;-
Bergen - Florida;SN50540;31.01.2023 09:00;0;1.7;9.1;-
Bergen - Florida;SN50540;31.01.2023 10:00;1.3;0.8;8.6;42
Bergen - Florida;SN50540;31.01.2023 11:00;3.1;1.5;6.8;-
Bergen - Florida;SN50540;31.01.2023 12:00;0.7;2.9;5.9;-
Bergen - Florida;SN50540;31.01.2023 13:00;0.7;3.5;3.7;5
Bergen - Florida;SN50540;31.01.2023 14:00;2.8;2.6;6.2;-
Bergen - Florida;SN50540;31.01.2023 15:00;3.2;0.6;6.1;-
Bergen - Florida;SN50540;31.01.2023 16:00;2.7;3.2;8;5
Bergen - Florida;SN50540;31.01.2023 17:00;0.5;3.7;8.3;-
Bergen - Florida;SN50540;31.01.2023 18:00;0.1;4.7;6.4;-
Bergen - Florida;SN50540;31.01.2023 19:00;1;4.8;6.7;4
Bergen - Florida;SN50540;31.01.2023 20:00;0.8;5.2;6.7;-
Bergen - Florida;SN50540;31.01.2023 21:00;0.1;5.1;7.8;-
Bergen - Florida;SN50540;31.01.2023 22:00;0.1;5.2;6.1;4
Bergen - Florida;SN50540;31.01.2023 23:00;1.8;4.3;6.4;-
Bergen - Florida;SN50540;01.02.2023 00:00;2.5;3.1;5.9;-
Bergen - Florida;SN50540;01.02.2023 01:00;2;3.1;6.7;-
Bergen - Florida;SN50540;01.02.2023 02:00;0.7;3.1;4.8;-
Bergen - Florida;SN50540;01.02.2023 03:00;4.8;1.6;2.7;-
Bergen - Florida;SN50540;01.02.2023 04:00;0;2.2;3.3;-
Bergen - Florida;SN50540;01.02.2023 05:00;0.3;2.6;3.2;-
Bergen - Florida;SN50540;01.02.2023 06:00;0.3;3.1;3.9;-
Bergen - Florida;SN50540;01.02.2023 07:00;1.4;3.1;4.1;5
Bergen - Florida;SN50540;01.02.2023 08:00;0.1;3.2;4.6;-
Bergen - Florida;SN50540;01.02.2023 09:00;0;3.5;4.8;-
Bergen - Florida;SN50540;01.02.2023 10:00;0;4;4.4;3
Bergen - Florida;SN50540;01.02.2023 11:00;0;5.6;3.8;-
Bergen - Florida;SN50540;01.02.2023 12:00;0;5.9;3.5;-
Bergen - Florida;SN50540;01.02.2023 13:00;0;5.2;5.8;3
Bergen - Florida;SN50540;01.02.2023 14:00;0;4.6;4.6;-
Bergen - Florida;SN50540;01.02.2023 15:00;0;4.4;4.5;-
Bergen - Florida;SN50540;01.02.2023 16:00;0;4.5;3.8;4
Bergen - Florida;SN50540;01.02.2023 17:00;0;4;5;-
Bergen - Florida;SN50540;01.02.2023 18:00;0;3.4;4.5;-
Bergen - Florida;SN50540;01.02.2023 19:00;0;3.3;4.6;4
Bergen - Florida;SN50540;01.02.2023 20:00;0;2.9;4.1;-
Bergen - Florida;SN50540;01.02.2023 21:00;0;2.7;3.4;-
Bergen - Florida;SN50540;01.02.2023 22:00;0;1.8;2.2;3
Bergen - Florida;SN50540;01.02.2023 23:00;0;0.5;1.9;-
Bergen - Florida;SN50540;02.02.2023 00:00;0;-0.2;1;-
Bergen - Florida;SN50540;02.02.2023 01:00;0;-0.7;1.3;-
Bergen - Florida;SN50540;02.02.2023 02:00;0;-1;1.5;-
Bergen - Florida;SN50540;02.02.2023 03:00;0;-0.8;1;-
Bergen - Florida;SN50540;02.02.2023 04:00;0;-1.5;1.2;-
Bergen - Florida;SN50540;02.02.2023 05:00;0;-1.6;1.1;-
Bergen - Florida;SN50540;02.02.2023 06:00;0;-1.8;1.2;-
Bergen - Florida;SN50540;02.02.2023 07:00;0;-2;1.5;1
Bergen - Florida;SN50540;02.02.2023 08:00;0;-1.9;2;-
Bergen - Florida;SN50540;02.02.2023 09:00;0;-2.2;1.9;-
Bergen - Florida;SN50540;02.02.2023 10:00;0;-1.8;1.8;3
Bergen - Florida;SN50540;02.02.2023 11:00;0;-0.6;1.8;-
Bergen - Florida;SN50540;02.02.2023 12:00;0;0.6;1.4;-
Bergen - Florida;SN50540;02.02.2023 13:00;0;1.3;1.9;4
Bergen - Florida;SN50540;02.02.2023 14:00;0;2.1;2.2;-
Bergen - Florida;SN50540;02.02.2023 15:00;0;2.3;3.1;-
Bergen - Florida;SN50540;02.02.2023 16:00;0;3.2;4.4;4
Bergen - Florida;SN50540;02.02.2023 17:00;0;3.1;4.6;-
Bergen - Florida;SN50540;02.02.2023 18:00;0;3.2;4.7;-
Bergen - Florida;SN50540;02.02.2023 19:00;0;3.8;4.4;4
Bergen - Florida;SN50540;02.02.2023 20:00;0;2.7;8.3;-
Bergen - Florida;SN50540;02.02.2023 21:00;0.1;2;5.8;-
Bergen - Florida;SN50540;02.02.2023 22:00;0.8;1.8;9.5;12
Bergen - Florida;SN50540;02.02.2023 23:00;0.5;2.6;9.7;-
Bergen - Florida;SN50540;03.02.2023 00:00;1;2.3;10.7;-
Bergen - Florida;SN50540;03.02.2023 01:00;0.7;2.9;12.9;-
Bergen - Florida;SN50540;03.02.2023 02:00;0.2;3.4;12.9;-
Bergen - Florida;SN50540;03.02.2023 03:00;6.4;2.8;11.9;-
Bergen - Florida;SN50540;03.02.2023 04:00;8.9;3.1;7.6;-
Bergen - Florida;SN50540;03.02.2023 05:00;3.1;3.6;7.6;-
Bergen - Florida;SN50540;03.02.2023 06:00;3.1;4.7;5.6;-
Bergen - Florida;SN50540;03.02.2023 07:00;1.7;4.6;6.3;9
Bergen - Florida;SN50540;03.02.2023 08:00;0.4;4.2;5;-
Bergen - Florida;SN50540;03.02.2023 09:00;0.2;4.3;3.7;-
Bergen - Florida;SN50540;03.02.2023 10:00;0.2;4.2;2.4;5
Bergen - Florida;SN50540;03.02.2023 11:00;0.7;3.8;6.2;-
Bergen - Florida;SN50540;03.02.2023 12:00;0;4;6.1;-
Bergen - Florida;SN50540;03.02.2023 13:00;0;4.6;3.7;4
Bergen - Florida;SN50540;03.02.2023 14:00;0;5.4;3.4;-
Bergen - Florida;SN50540;03.02.2023 15:00;0;3.4;3.7;-
Bergen - Florida;SN50540;03.02.2023 16:00;0;3;3.6;2
Bergen - Florida;SN50540;03.02.2023 17:00;0;1.8;2.9;-
Bergen - Florida;SN50540;03.02.2023 18:00;0;1.1;1.3;-
Bergen - Florida;SN50540;03.02.2023 19:00;0;0.3;1.2;2
Bergen - Florida;SN50540;03.02.2023 20:00;0;0.5;2;-
Bergen - Florida;SN50540;03.02.2023 21:00;0;-0.3;1.8;-
Bergen - Florida;SN50540;03.02.2023 22:00;0;-0.8;2.7;2
Bergen - Florida;SN50540;03.02.2023 23:00;0;-0.9;3.2;-
Bergen - Florida;SN50540;04.02.2023 00:00;0;-1.1;1.7;-
Bergen - Florida;SN50540;04.02.2023 01:00;0;-1;2.4;-
Bergen - Florida;SN50540;04.02.2023 02:00;0;0;2.6;-
Bergen - Florida;SN50540;04.02.2023 03:00;0;2.1;4;-
Bergen - Florida;SN50540;04.02.2023 04:00;0;2.9;6.4;-
Bergen - Florida;SN50540;04.02.2023 05:00;0;3.1;7.2;-
Bergen - Florida;SN50540;04.02.2023 06:00;0;2.7;7.8;-
